venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
"Netherlands eScience Center","Science Park 402, 1098 XH Amsterdam",NA,52.3566292,4.9568662,"december 11 - 13, 2023",9:30 - 17:00 CET,2023-12-10T23:00:00Z,2023-12-12T23:00:00Z,"Sven van der Burg, Sander van Rijn, Candace Moore, Flavio Hafner","",ds,ds-intermediate-python,Intermediate Research Software Development with Python,2023-12-11-ds-intermediate-python,NA
